N,P,K,temperature,humidity,ph,rainfall,label,ec
27.0,69.0,22.0,17.91652287,24.90814655,5.932323085,69.14681022,kidneybeans,1.71
60.0,46.0,53.0,24.48620746,92.98254537,6.761953186,183.49095,papaya,1.49
85.0,21.0,52.0,29.62800691,90.10051615,6.0751441160000015,23.69586761,muskmelon,0.11
0.0,60.186613529256086,35.642423684673844,14.269843282933621,17.426447091113914,5.829097893679979,131.24383981661845,kidneybeans,0.21909209470517388
97.79262550155647,0.5555353055403174,48.341015284056816,28.675065220045294,93.48354982068136,6.24879328440582,20.0,muskmelon,1.7577690516811268
31.0,36.0,29.0,33.93679864,52.72170281,6.460542749,97.4611918,mango,1.13
10.0,141.0,201.0,22.12659387,90.97818277,6.386021424,104.5412275,apple,0.62
88.78579609982819,43.43432418625112,0.0,21.071364856377468,53.88169016435262,5.546403200295547,90.67851088640464,maize,1.032085430042458
76.9110202940991,55.073926127992344,26.02909568449707,25.265956737807098,67.06848013514484,6.629180987395456,122.39649148345646,maize,1.7349989708042226
86.70850444272672,36.71873629161181,27.18157562835971,27.953914707935322,61.543609958206495,7.50566893511634,189.86239933594334,coffee,0.9676114149914979
42.68696856215181,62.13463629824055,58.79196315851738,30.081379991223343,89.0273645550742,6.696499468351264,209.55156256389876,papaya,1.6998124502465861
89.0,83.0,47.0,28.09577643,77.79586769,5.63127166,109.5408614,banana,1.67
77.68143058813405,32.297557944815324,45.30150273793176,22.579223951866737,88.37046894105282,6.183585616231307,296.87451068187653,rice,2.0
116.7787796488056,14.10230391484324,52.74260285652168,23.787293831733695,92.13023859676352,6.794259259913988,57.03054091707064,watermelon,1.3272656977601773
52.76217833266416,42.55443308318998,25.18180448944567,29.106137336364142,63.48107857811657,7.539133300710477,65.47061387752244,blackgram,1.3697099025012935
89.68755275311668,47.68693691733515,52.533553480590896,27.071506384398283,82.91903099290843,6.341267679659631,188.28355520864645,jute,1.582830937126907
115.0,18.0,53.0,29.17052093,94.19790371,6.0124803510000016,22.06994464,muskmelon,0.93
37.291782695617414,145.0,205.0,24.60796229315788,85.66797783236342,6.648049128529044,115.53961031306467,apple,0.2825298064626496
0.0,52.1614108859779,31.003463943310578,29.513286943280313,46.13983918282171,3.558709615502908,34.11024883285541,mothbeans,0.38860048103742895
80.97698147075698,17.383778867510117,46.31644520572043,29.28602485832092,92.2368081071629,6.551411294465229,46.17500499389115,muskmelon,1.7266487882088162
67.0,60.0,25.0,24.92162194,66.78627406,5.750254943,109.2162279,maize,0.25
16.0,65.0,16.0,18.13027797,62.45851612,6.078724107,50.6128521,lentil,0.61
80.30135666349533,53.2049586939527,24.766891410007215,23.835430193507886,71.22067700040817,6.522365661091857,93.75229649611977,maize,1.6759809842970363
87.0,25.0,46.0,27.42711692,90.02696201,6.379690748,21.7508774,muskmelon,0.69
36.0,56.0,83.0,18.89780215,19.76182946,7.4526709,69.09512477,chickpea,0.51
26.59706632076309,128.51681443928638,191.4070631009742,30.08921953638578,84.90712203511417,6.323281930362258,71.95382904731014,grapes,1.3519462520655163
3.9644518436380487,35.64638067532748,31.88862155335228,25.799381949021317,47.26165932968093,6.0100664272174384,85.02181162380633,mango,2.0
28.422238891653596,5.836986294854332,33.228216039909235,27.778121794142198,97.78316819857325,5.739593404473022,198.8672117201903,coconut,1.5133383107082552
31.21801981363466,3.70118175995923,9.874610483866233,25.306045333919936,97.23965536220084,6.657874813896714,107.82027932142265,orange,1.3554312087376696
91.0,35.0,39.0,23.79391957,80.41817957,6.970859754,206.2611855,rice,1.1
80.4248019528932,56.80928499368907,71.91387337460527,27.2040162054253,80.54898266817936,6.33972002803743,256.93644295158765,rice,1.6308966103485194
0.0,55.80113779119301,20.773025312647356,32.18167007606824,85.43089227546574,7.28416935560922,45.81612967905091,mungbean,1.140355589979834
77.0,57.0,21.0,24.9321581,73.80435276,6.550563822999999,79.74078719,maize,1.63
17.0,59.0,17.0,18.416700100000003,23.42829938,5.689858133,132.9801054,kidneybeans,1.61
109.22675738620336,26.134352069085907,3.810914684356458,27.021206514132146,54.02558856531308,6.61583535741735,135.11461629569504,coffee,0.7558953176458547
65.0,54.0,39.0,23.75091572,71.14782585,7.124571593,160.0889553,jute,0.15
4.620461084383994,125.86287544406106,190.31383558242476,22.353543062395993,95.69561237887167,6.085281258122848,122.22058752718588,apple,1.2159822642681357
25.0,130.0,197.0,39.70772192,82.68593454,5.554831977,74.91506217,grapes,0.91
10.334008538146884,81.52591729620116,17.064769015832177,25.288802552021952,68.34370726000397,7.264309017768269,48.40974395802031,lentil,1.652117052016846
35.0,51.0,17.0,28.79929247,49.84213387,3.558822825,40.85534718,mothbeans,0.5
4.0,59.0,19.0,26.25070298,67.62779652,7.621494566,40.8106299,lentil,1.8
77.0,36.0,23.0,24.71417533,56.73426469,6.648725327,88.45361858,maize,0.56
34.0,45.0,21.0,28.18837136,82.60629652,6.2873801170000005,37.01110438,mungbean,0.8
39.0,64.0,52.0,28.91842453,94.63676767,6.678695788,63.68794608,papaya,0.36
30.0,41.0,15.0,24.83206631,44.17085032,5.88509677,52.0810886,mothbeans,0.87
97.84962492066023,72.96664241467747,61.528680934227154,29.149662832049366,73.73599914968231,6.2508448421016825,99.04589692575352,banana,1.637508749209347
115.07611444876818,35.003275145418186,27.46048932670984,25.654986100125885,85.67770874805376,6.256816852100437,73.699925927891,cotton,1.509260742074393
23.734462735055896,19.220585693796956,2.6161779934946794,20.04756038976362,89.01713766663111,8.101453127142769,91.00553813548481,orange,1.5330108555925233
90.05174831161635,69.84358260486702,0.0,25.24434456228609,57.299880995411584,5.9026192332912775,84.29202007101046,maize,0.6308453981481789
50.0,47.0,48.0,24.63676897,90.61964344,6.712772332999999,218.2299187,papaya,0.89
28.0,27.0,32.0,28.94099669,93.00109012,5.764615485,191.7723087,coconut,1.27
89.68234417503893,39.24689138357445,36.48777857234088,24.351012504138687,81.71488899817997,6.518852183829268,192.87566019228012,jute,1.7539137266218223
6.711062304264813,82.75973809019101,30.331133411592994,16.190567997325772,24.006902525966204,5.598829522913297,77.99563875830383,kidneybeans,1.7838858790533085
47.60276473268688,76.33751616833317,11.135033164530183,28.285413365628077,66.91328394069753,6.8831462612965115,81.9279589913723,blackgram,1.9868095517897408
140.0,50.06937125373012,1.912665680694266,25.188108264298943,81.41834215020553,5.740085984796651,99.05193362744518,cotton,1.9714626252387255
28.965970714737125,75.84606613819848,12.406905234431662,20.335921812417148,25.88675242538927,5.829520704053477,113.78440802296038,kidneybeans,0.5828116751894765
32.0,76.0,15.0,28.05153602,63.49802189,7.604110177000001,43.35795377,lentil,1.44
50.0,64.0,25.0,28.84079155,63.37230676,6.734447425,70.25496749,blackgram,0.54
26.01250123167071,30.70559420525925,54.28490553166281,26.439332942554774,89.32414607258575,6.000980617934757,82.47104372213585,pomegranate,0.1
35.83604447610399,68.15271214503558,17.692489375389407,34.14797963620693,63.27153123138068,7.748977638230073,66.17554560934003,blackgram,0.854386127000897
109.0,10.0,53.0,26.81938687,87.8274604,6.5517503060000015,46.06193778,watermelon,0.24
28.61127331987294,61.656830062866476,22.788278679999863,14.314542724919452,22.44934282386512,6.35821450776162,147.52441486620617,kidneybeans,1.084309129097834
44.19735934820688,143.26848107222503,200.3445430232307,22.880117830949224,93.43836891649867,5.975245496155345,104.38499137027176,apple,0.11579216164986614
6.0,77.0,25.0,20.61162204,24.36314135,5.792744849,69.63833855,kidneybeans,1.42
1.0,76.0,17.0,28.43430726,52.10010827,6.012719118,147.0414824,pigeonpeas,0.8
28.772928947896354,137.40004103975542,200.70279697967692,20.642881803626523,90.16256988991844,6.30937076899014,112.91370853736447,apple,1.0893222556190518
35.0,134.0,204.0,9.949929082,82.55138983,5.841138354,66.00817551,grapes,1.44
76.0,60.0,39.0,20.0454142,80.3477562,6.766240045,208.5810155,rice,1.57
16.667404447631604,131.1985172009225,199.37682859044418,21.125999185467656,89.1628509163924,6.046475050653373,114.58187690994997,apple,0.258038206078723
29.530698314999313,145.0,205.0,30.611417070773115,82.78725528107715,5.952424839458204,63.944138619672145,grapes,1.3250233631407098
12.0,19.0,31.0,27.25373364,52.66319725,5.566704378,91.87312479,mango,1.23
32.0,43.0,22.0,31.99928579,54.1077461,5.270749441,71.6266696,mothbeans,0.41
23.0,24.0,32.0,28.1218093,46.16888595,5.630619901,93.30247448,mango,0.34
106.0,21.0,52.0,28.89578588,94.78993038,6.286515359,23.0362503,muskmelon,0.98
81.0,34.0,30.0,25.17787724,62.26244581,6.6477659970000005,135.0119649,coffee,0.39
39.0,28.0,10.0,31.34920143,91.48247612,7.181907673,109.1549823,orange,0.95
19.671131186923066,13.16444029326779,18.25616210088674,30.35975909721985,48.29655693244131,5.562284231983346,87.11114605059615,mango,0.43374546359822275
10.0,78.0,18.0,18.54141834,62.70637578,6.296976913,44.07819743,lentil,0.44
65.0,39.0,45.0,23.66805429,70.89000744,6.768001309,184.4633281,jute,1.26
39.0,60.0,21.0,34.89814946,63.59948557,6.97297656,64.72797143,blackgram,0.78
32.0,12.0,30.0,25.39241091,98.08951196,5.579845008,218.080385,coconut,0.74
98.86429773036878,21.942906311076037,60.39558359618057,28.375528158947663,95.1475449782782,6.954215992822721,50.093774660217875,muskmelon,0.9445375501995007
20.0,50.0,22.0,30.99694676,46.42693735,9.406887533,38.31597852,mothbeans,1.3
39.592444858222336,30.63624581897251,28.016020940266067,33.94754061547606,56.56677533702348,5.020118474863881,97.14682040617055,mango,0.4952979367634356
33.0,134.0,205.0,21.0365275,94.33919546,6.08551916,114.7412734,apple,0.91
6.0,7.0,7.0,27.68167318,94.47316879,7.199106204,113.9995146,orange,0.36
38.0,138.0,204.0,25.11108456,83.25447587,6.325480034,73.01026829,grapes,1.0
24.0,55.0,78.0,17.30287885,15.15405941,6.64919573,75.57790384,chickpea,1.72
20.0,129.0,201.0,23.41044706,91.69913296,5.587905967,116.07779309999998,apple,0.82
37.0,10.0,32.0,28.96318258,95.16333673,6.165084855,222.803013,coconut,1.48
13.0,57.0,25.0,28.30041493,86.20681554,6.86308576,50.47333854,mungbean,0.98
8.788853597781046,48.91412229285687,36.03353562132068,24.770015095194132,55.348321874572,6.028356745217504,52.204251508697276,mothbeans,1.4287814873802815
94.0,37.0,41.0,24.7634518,87.06071115,6.4635387070000005,179.1630865,jute,1.73
36.0,133.0,198.0,25.51939719,83.98351748,6.2286454,69.17281221,grapes,0.92
36.0,19.0,32.0,27.10710832,50.70880979,4.94295037,92.37238878,mango,1.62
32.17137992712952,48.969870672236425,19.642136389536496,18.8478850339915,21.80083807019453,5.481526363863553,104.92411031795045,kidneybeans,0.23008692089086832
43.43457460181352,10.277104695694216,24.914138732687416,25.72848728236214,93.43536204600173,5.849112002304746,167.66617785733732,coconut,0.5501345570344536
47.44000342103611,76.96241962618366,57.36089972149063,18.070154753321575,14.573077241769594,6.82120856618783,100.74495353972402,chickpea,1.7286809806566132
33.39521049952868,76.65754194447896,32.73744380694597,30.810769953910327,69.17930440701035,5.58692283285344,208.74854908569506,pigeonpeas,1.6161219839363625
101.03053181239702,58.702352134626224,20.881111239287726,23.94223872618916,78.11837489723449,5.993958520080334,280.60774809004823,rice,0.6003988160339564
110.0,39.0,25.0,22.60612115,77.34264002,7.208795456,75.13617229,cotton,1.08
100.45449684195118,61.7540985100792,69.84071929191595,30.421663371636914,80.96120707660057,5.966627396372117,66.83716865058827,banana,0.3381335232989479
22.10178163770007,66.5213508404971,10.510688239081489,21.822251860247416,35.14949184093464,5.046065050188108,156.49659108076705,pigeonpeas,0.7140746791978775
25.20072175335928,65.94809905049385,18.337854055538408,20.760329972263026,24.771258795400602,5.599810871627736,80.85560127797156,kidneybeans,1.8432222047057851
15.26060754340204,79.60498817738419,15.200373377643329,22.93599963109648,64.09012173111162,6.372687042702792,123.35310912352602,pigeonpeas,1.3127721321835244
8.0,16.0,6.0,12.22816189,90.26457428,7.106650373,108.4161706,orange,1.36
37.0,144.0,197.0,11.18994268,80.8084305,6.415555956,66.34234944,grapes,0.16
40.0,58.0,75.0,18.59190771,14.77959596,7.168096055,89.60982451,chickpea,1.28
27.0,8.0,32.0,27.00648436,96.46168931,5.627860548999998,144.3331315,coconut,0.6
5.0,77.0,19.0,31.08564994,66.68832981,6.242052013,175.9303271,pigeonpeas,1.94
78.8008564760092,26.681269075591242,48.256609450624076,27.545401628821352,74.16909562053495,7.303988489807167,168.29292994860356,jute,0.9238015887382645
32.0,48.0,18.0,26.45707778,56.40226277,5.993513566,64.16167699,mothbeans,1.27
38.0,60.0,20.0,29.84823072,60.63872613,7.491217102,46.80452595,lentil,1.19
35.94061458112988,77.63293838609053,86.74437754441374,16.933003360149083,14.027468242039433,7.735269106170909,57.12512077463016,chickpea,0.6895199671781278
111.66858045267352,69.20340898199903,50.00149765969602,26.146889379722438,86.89359797287801,6.194195486901072,125.71390293756707,banana,0.7159229745648332
104.79715143246995,9.239450646972617,57.41160908865588,24.40895363620435,85.98409290013556,6.807822485882536,48.18083207684147,watermelon,1.0206306252233135
99.0,38.0,21.0,22.88330922,71.59722446,6.352471866,67.72777298,maize,0.36
3.998277381732979,72.67971570851226,12.328202109538635,21.7364307019569,60.832104623544964,5.655745118501959,91.84794552549826,pigeonpeas,0.3849824653684391
77.0,52.0,17.0,24.86374934,65.7420046,5.714799723,75.82270467,maize,0.43
30.0,65.0,25.0,32.88733849,64.59457409,7.70650895,71.50569456,blackgram,0.34
9.0,139.0,199.0,23.25230817,94.54128292,5.867420996,105.3558408,apple,0.13
35.65098455527732,124.34896984890472,188.46351564675183,38.47144357014595,81.03451747159698,5.908190609383099,55.23518671059759,grapes,1.953766444558535
99.57758813876923,47.0747681310847,14.321227734537205,27.681735838489026,69.86615763927779,5.727390883689317,63.528174693323365,maize,0.7185231247772547
92.77468283456503,23.28614183772737,56.65539229925265,27.39249499428501,82.10350905291303,6.157052407802738,67.26201657968207,watermelon,0.43282520397568636
2.940002513123222,15.464119651769908,19.51559915677077,10.395455896845721,94.97507230212337,6.521553575368684,94.10759297957236,orange,0.37435277267391437
31.550978179456887,58.089401685673245,58.446090068821924,43.977095778599136,89.84597586010938,6.416148768060337,204.00102782907305,papaya,0.8014551203889491
66.8234478225495,41.79976822756269,66.68890240963374,22.982962622309635,83.99419254565959,6.708693095824155,152.40261543689167,jute,1.084789664206675
60.0,61.0,78.0,20.71219282,19.83643308,6.317153205,94.03659867,chickpea,0.16
50.45564941219635,29.409386126594068,12.803592583898919,26.094205997390286,68.47160714678206,5.840036833688012,83.73851627394279,maize,0.2832854328356469
18.176212242245136,66.46120459131258,19.584470477451283,30.464304439283158,63.22028303469279,7.226015296508974,53.324853553176794,lentil,0.560388441737773
17.12749381000572,33.50567578221783,17.782793723646748,30.327177349506336,83.63294714410073,7.236957806876152,35.13260794156897,mungbean,1.2697441207697957
91.66455341428659,51.046348578325166,36.822338652592435,18.74775924156026,71.28557010077755,6.038865397711649,78.49269957009751,maize,0.687196518645366
111.0,5.0,55.0,26.283443,84.42478917,6.520663422,50.78669728,watermelon,0.78
30.0,127.0,204.0,22.50050273,92.45878335,6.126436584,100.9343903,apple,0.88
26.03094922442786,66.81401620306093,16.27894857093814,19.728791329547935,15.091238561971675,6.261327775992406,81.60826541915456,kidneybeans,0.6228067628565421
111.0,29.0,31.0,26.05968403,52.31098539,6.136286518,161.3432535,coffee,0.43
63.0,43.0,17.0,19.28889933,65.47050802,6.807487794,71.3195307,maize,0.63
98.0,26.0,52.0,27.33897716,90.69759008,6.150090898999999,28.69113835,muskmelon,0.37
42.56981272055431,75.46641184928957,13.6385500645123,29.392846941415925,72.17697759831492,7.0287057223354195,80.05510995888612,blackgram,1.7901428013862641
77.0,58.0,19.0,22.8056033,56.50768935,5.791649933,101.5952794,maize,1.55
94.71663356818449,70.09786907661963,51.78061224058034,21.49440113488075,72.71233201190478,6.179328198764244,199.86329340468424,jute,0.8905410527202414
29.0,70.0,15.0,30.33499674,63.54718862,6.872594461,74.16699119,blackgram,0.13
36.89698187682391,53.05110133174004,15.127440813400707,26.16194445862834,61.27325591996624,7.536781590331299,64.46410071014772,blackgram,0.659079875920079
22.0,30.0,12.0,15.78144173,92.51077745,6.354006743999999,119.035002,orange,0.46
26.501324804339504,42.73611171099304,25.499284175793143,26.90251859937819,85.7809839777389,6.34136080881862,56.17407347737486,mungbean,1.3798532203893994
120.0,19.0,49.0,25.79448878,84.26830701,6.762471628999998,56.45229202,watermelon,1.76
50.45662589005671,130.04927156163214,199.75494488472043,19.238858989168268,82.34409234922825,6.6594352679890445,84.1317842376289,grapes,0.1
94.0,70.0,48.0,25.13686519,84.88394407,6.195152442,91.46442491,banana,1.86
1.5822849417273277,56.17512625109974,13.480882867033795,22.856821411829845,20.558885106771555,5.762852316828293,146.05129350508005,kidneybeans,1.262771853467889
6.0,63.0,23.0,26.01630259,49.94704718,5.906596905,160.33374469999995,pigeonpeas,0.99
0.0,142.67980477790599,193.7768184998417,24.288788530816337,93.98765797039555,5.462679477493994,95.2547168415719,apple,0.4173525877464156
37.0,135.0,205.0,11.82768186,80.2827185,5.510924848999999,74.10225057,grapes,0.96
0.0,63.6773128745645,0.0,22.236709460449223,23.500551803941235,5.906100693680145,148.34911045456172,kidneybeans,1.5989320420838131
50.18270648169626,80.64988123552072,74.75597252046192,15.596953051323618,15.16918789999176,6.649292839677001,67.1957188746607,chickpea,0.6756699142761895
13.58090311492145,13.524934979222202,57.08682066337221,35.68859385727012,54.312548123640866,5.004914533003424,95.3118940839046,mango,1.3914815831556167
89.0,28.0,33.0,26.44414097,53.83876189,6.9932360010000005,175.3723314,coffee,0.34
0.0,26.0,31.0,25.0707247,95.02156793,5.547933273,192.9036306,coconut,1.49
25.0,12.0,26.0,28.56973521,95.67906668,6.436314406,134.83703480000003,coconut,1.22
41.10163835589398,53.3920574094416,51.18964486443975,23.2583167239085,91.36114436950885,6.783317471075007,147.9913516772871,papaya,1.737986402764505
94.00511232813665,62.20766743736766,29.20474139383075,25.957839134648445,72.08463764994895,7.307638960758078,146.6695824999033,jute,0.13687688771440806
0.0,123.0,205.0,22.02775403,92.96129462,5.790993052,121.1349176,apple,1.11
38.929168739376266,29.274380178179047,29.709009037905954,27.089819590942163,92.55829948859076,6.1267121826878475,170.86478713901585,coconut,1.040900440779694
41.33917514513816,2.1728522780821025,33.32206948282353,26.484662980424652,98.1987073132076,6.097882688225559,150.14032245476227,coconut,1.2126393799222517
61.0,52.0,41.0,24.97669518,83.891805,6.880431223,204.8001847,rice,1.57
18.718060929359588,32.46194123497772,34.80763595526832,36.119808601677036,50.26178273670591,5.154236066693203,94.29282467188696,mango,0.1
25.340713249248502,75.72285417051926,88.55141218777479,21.838585235157893,18.40892148008753,6.399915779629483,84.48499965616881,chickpea,1.9827765362188854
105.0,18.0,35.0,23.52648086,68.44030686,6.743417121,171.8839938,coffee,1.42
5.0,59.0,15.0,18.87492997,20.18238348,5.97229163,134.1811718,kidneybeans,0.13
20.0,68.0,23.0,25.54960633,63.95425534,7.707332484,63.1830529,blackgram,0.83
110.08207343998892,0.036804329170024186,36.465129985731394,28.53616273574495,86.9789754011215,6.816314066398775,29.187778194888647,watermelon,0.42740933165972445
6.0,77.0,20.0,25.78746268,60.2816298,6.058306161,49.14337177,lentil,1.97
107.0,43.0,18.0,22.426733,81.53480799,6.745104394,65.54475812,cotton,0.88
20.0,74.0,16.0,36.04353699,43.61444121,4.759490199,159.8938645,pigeonpeas,0.52
26.26647728488822,145.0,193.07002510400946,23.955595477085858,93.42582239682906,6.021846721429125,104.87934911474224,apple,0.7887111045328743
30.0,61.0,18.0,27.14911056,67.02664337,6.157782589,52.50812701,lentil,1.35
8.0,139.0,199.0,29.36947679,81.53996362,6.3364266670000005,66.13442813,grapes,0.34
105.0,95.0,50.0,27.33368994,83.67675197,5.849076099,101.0494791,banana,1.13
89.60666354750742,69.94447182937324,37.5471934211327,26.422740085586973,75.93936606596124,5.809988365071087,88.78769673106903,banana,0.4330791195099959
115.75338892606524,28.65138489628163,22.75085097200474,22.630259710480924,75.91525701067768,7.035368918113833,57.97783901116837,cotton,0.3415961591990713
40.0,64.0,47.0,32.50037548,93.47888842,6.893509446,71.73759526,papaya,0.72
21.0,139.0,201.0,19.3642553,83.36094029,5.980598579,67.15094741,grapes,0.22
15.7697814198623,50.64468791603606,17.503573220695635,21.937438969267028,51.20630231078849,6.612864021414675,199.99465911681713,pigeonpeas,0.1
107.0,71.0,55.0,29.42017919,83.96754496,6.088064451,117.229079,banana,0.77
116.0,81.0,55.0,26.42313317,83.69950440000002,5.915546415,95.12322062,banana,1.1
44.87782096070372,45.731142091268396,12.765677711374574,27.68204204888737,60.938271029766675,7.793646650353711,82.35284125820463,mothbeans,1.81265296345455
103.895696844354,12.080447138912845,18.607505305441173,27.314458881350163,62.535569194266074,6.4206284039877,161.2239496598727,coffee,0.5832412642121999
86.68372256267116,6.660358031830567,47.94324497349347,26.152932454203576,82.96480318084377,6.918510292565791,67.33489340330158,watermelon,0.9264687615878795
7.0,144.0,197.0,23.8494014,94.34814995,6.133220586,114.0512495,apple,1.01
39.23633148512039,55.12434290474914,17.457065038542755,25.86097280347297,61.35409289616513,7.3798398435474954,59.96768486083853,blackgram,0.7340014751860469
65.70131636458339,55.61699336484489,44.639540835858,24.17808377591318,77.29192332679443,6.514702696383758,202.79076141638114,rice,1.4816644166407462
72.07350000399303,96.60825790246491,53.60980942712665,30.984852742492166,76.16773423940964,6.550916824818389,124.34821920840801,banana,1.4760425933490897
43.30396800356518,24.810742839615255,34.22991922020317,24.13715052312543,91.04573846258656,6.548912500342919,89.50905124011315,pomegranate,2.0
123.27222314401928,38.3461553438165,27.059377087346824,25.187645139226845,77.63445827517214,7.248795940876251,99.20723506870154,cotton,0.12834155603813152
18.0,20.0,26.0,31.66524687,51.98594645,5.435840509,89.98024312,mango,1.27
86.92191061877308,40.55069726156651,36.90665459707578,22.9012300281455,79.8959521516022,6.6096564898881285,216.96476654044002,jute,1.7838619636156205
60.0,46.0,22.0,24.89364635,65.61418761,6.625404347999999,87.9298085,maize,1.89
26.19963430284884,81.45346732922981,18.1012305644249,33.578699225720484,59.91750503719079,6.822674871715458,71.92409068143958,blackgram,1.8263259778593468
28.334042648466827,44.13236415423268,16.277453907010408,28.964745351968144,49.11613922148712,9.240555429764763,53.943082431020784,mothbeans,1.4325502081968144
38.563799958226724,116.99645798834975,205.0,24.158639562316807,91.89250548073299,5.75053608164428,127.31865459241098,apple,1.1045990934129963
44.0,55.0,25.0,29.6321052,65.91359954,7.42160832,71.16331975,blackgram,0.86
96.0,18.0,50.0,25.3310446,84.30533791,6.904241707000001,41.53218699,watermelon,0.57
40.0,120.0,197.0,23.80593812,92.48879468,5.889480679,119.6335548,apple,1.2
83.0,23.0,55.0,26.89750174,83.89241484,6.463271076,43.97193745,watermelon,1.27
95.0,16.0,55.0,25.26931156,87.55055105,6.612847999,40.12650421,watermelon,0.52
104.0,25.0,51.0,28.96361426,93.88482153,6.469983276000002,23.56130173,muskmelon,1.03
27.0,61.0,18.0,33.30711818,67.07780816,5.266227032,108.5090168,pigeonpeas,1.27
1.2541291780845905,65.16985130109884,39.53094719098346,14.536874934230077,13.811512247700202,6.074427280027032,130.9949994055935,kidneybeans,0.36862091228649785
20.47520194252383,13.911211449877985,5.693850225121237,14.825568434614574,82.87531727242748,7.144228531006054,103.42895268848252,orange,1.3278306007984377
36.0,7.0,37.0,19.8671184,86.35590206,5.782435567,108.3168858,pomegranate,1.29
120.0,8.0,46.0,29.55657523,90.70937262,6.732834334,28.36535596,muskmelon,1.44
38.0,14.0,30.0,26.92449525,91.20106019,5.5707453860000005,194.9022136,coconut,1.21
11.0,27.0,30.0,27.69637763,48.56224879999999,6.39474303,89.85646496,mango,1.12
83.0,58.0,45.0,25.75528612,83.51827127,5.875345751,245.6626799,rice,0.62
97.0,12.0,47.0,25.28784623,89.63667876,6.765094963999998,58.28697664,watermelon,1.67
48.422153548629986,60.497684418005576,16.93369964457073,26.961834211747014,67.0537045042487,7.522189475903152,67.51122538890797,blackgram,0.866455561503617
17.952842245952333,41.69341150869522,24.42749377808897,28.379730326287504,88.83187179679739,6.933288720092349,29.549070804329958,mungbean,0.136659381480343
112.48780029836693,7.9869100510426705,56.12050406545932,28.718495444751426,91.65327176640716,6.283313012604257,20.0,muskmelon,1.4206582145606836
89.9028628002575,45.97153000063327,27.03956157203133,23.60711705091975,46.98967348814642,7.114882810030115,127.94942653811411,coffee,1.2149982151128216
93.36983736600568,44.685644810185934,17.131705579719466,25.70130089446757,80.0357467443489,6.883314515908568,208.8064495064619,rice,0.4319985577405105
